vchRegionCode,StateTest,Subject,Grade,iProficiencyLevel,vchProficiency,iMinSS,iMaxSS,linked,ProfFlag
TN,TN,Math,1,3,Proficient,409,491,0,1
TN,TN,Math,1,4,Advanced,492,1400,0,1
TN,TN,Math,2,1,Below Basic,0,421,0,0
TN,TN,Math,2,2,Basic,422,521,0,0
TN,TN,Math,2,3,Proficient,522,597,0,1
TN,TN,Math,2,4,Advanced,598,1400,0,1
TN,TN,Math,3,1,Below Basic,0,486,1,0
TN,TN,Math,3,2,Basic,487,616,1,0
TN,TN,Math,3,3,Proficient,617,683,1,1
TN,TN,Math,3,4,Advanced,684,1400,1,1
TN,TN,Math,4,1,Below Basic,0,595,1,0
TN,TN,Math,4,2,Basic,596,708,1,0
TN,TN,Math,4,3,Proficient,709,771,1,1
TN,TN,Math,4,4,Advanced,772,1400,1,1
TN,TN,Math,5,1,Below Basic,0,656,1,0
TN,TN,Math,5,2,Basic,657,757,1,0
TN,TN,Math,5,3,Proficient,758,825,1,1
TN,TN,Math,5,4,Advanced,826,1400,1,1
TN,TN,Math,6,1,Below Basic,0,696,1,0
TN,TN,Math,6,2,Basic,697,809,1,0
TN,TN,Math,6,3,Proficient,810,873,1,1
TN,TN,Math,6,4,Advanced,874,1400,1,1
TN,TN,Math,7,1,Below Basic,0,728,1,0
TN,TN,Math,7,2,Basic,729,822,1,0
TN,TN,Math,7,3,Proficient,823,892,1,1
TN,TN,Math,7,4,Advanced,893,1400,1,1
TN,TN,Math,8,1,Below Basic,0,759,1,0
TN,TN,Math,8,2,Basic,760,858,1,0
TN,TN,Math,8,3,Proficient,859,918,1,1
TN,TN,Math,8,4,Advanced,919,1400,1,1
TN,TN,Math,9,1,Below Basic,0,769,0,0
TN,TN,Math,9,2,Basic,770,861,0,0
TN,TN,Math,9,3,Proficient,862,924,0,1
TN,TN,Math,9,4,Advanced,925,1400,0,1
TN,TN,Math,10,1,Below Basic,0,772,0,0
TN,TN,Math,10,2,Basic,773,865,0,0
TN,TN,Math,10,3,Proficient,866,929,0,1
TN,TN,Math,10,4,Advanced,930,1400,0,1
TN,TN,Math,11,1,Below Basic,0,787,0,0
TN,TN,Math,11,2,Basic,788,877,0,0
TN,TN,Math,11,3,Proficient,878,946,0,1
TN,TN,Math,11,4,Advanced,947,1400,0,1
TN,TN,Math,12,1,Below Basic,0,805,0,0
TN,TN,Math,12,2,Basic,806,893,0,0
TN,TN,Math,12,3,Proficient,894,954,0,1
TN,TN,Math,12,4,Advanced,955,1400,0,1
TN,TN,Reading,1,1,Below Basic,0,76,0,0
TN,TN,Reading,1,2,Basic,77,176,0,0
TN,TN,Reading,1,3,Proficient,177,276,0,1
TN,TN,Reading,1,4,Advanced,277,1400,0,1
TN,TN,Reading,2,1,Below Basic,0,156,0,0
TN,TN,Reading,2,2,Basic,157,334,0,0
TN,TN,Reading,2,3,Proficient,335,450,0,1
TN,TN,Reading,2,4,Advanced,451,1400,0,1
TN,TN,Reading,3,1,Below Basic,0,244,1,0
TN,TN,Reading,3,2,Basic,245,444,1,0
TN,TN,Reading,3,3,Proficient,445,570,1,1
TN,TN,Reading,3,4,Advanced,571,1400,1,1
TN,TN,Reading,4,1,Below Basic,0,335,1,0
TN,TN,Reading,4,2,Basic,336,530,1,0
TN,TN,Reading,4,3,Proficient,531,719,1,1
TN,TN,Reading,4,4,Advanced,720,1400,1,1
TN,TN,Reading,5,1,Below Basic,0,376,1,0
TN,TN,Reading,5,2,Basic,377,591,1,0
TN,TN,Reading,5,3,Proficient,592,896,1,1
TN,TN,Reading,5,4,Advanced,897,1400,1,1
TN,TN,Reading,6,1,Below Basic,0,446,1,0
TN,TN,Reading,6,2,Basic,447,646,1,0
TN,TN,Reading,6,3,Proficient,647,1038,1,1
TN,TN,Reading,6,4,Advanced,1039,1400,1,1
TN,TN,Reading,7,1,Below Basic,0,554,1,0
TN,TN,Reading,7,2,Basic,555,824,1,0
TN,TN,Reading,7,3,Proficient,825,1136,1,1
TN,TN,Reading,7,4,Advanced,1137,1400,1,1
TN,TN,Reading,8,1,Below Basic,0,567,1,0
TN,TN,Reading,8,2,Basic,568,932,1,0
TN,TN,Reading,8,3,Proficient,933,1238,1,1
TN,TN,Reading,8,4,Advanced,1239,1400,1,1
TN,TN,Reading,9,1,Below Basic,0,659,0,0
TN,TN,Reading,9,2,Basic,660,1041,0,0
TN,TN,Reading,9,3,Proficient,1042,1300,0,1
TN,TN,Reading,9,4,Advanced,1301,1400,0,1
TN,TN,Reading,10,1,Below Basic,0,684,0,0
TN,TN,Reading,10,2,Basic,685,1103,0,0
TN,TN,Reading,10,3,Proficient,1104,1317,0,1
TN,TN,Reading,10,4,Advanced,1318,1400,0,1
TN,TN,Reading,11,1,Below Basic,0,722,0,0
TN,TN,Reading,11,2,Basic,723,1158,0,0
TN,TN,Reading,11,3,Proficient,1159,1324,0,1
TN,TN,Reading,11,4,Advanced,1325,1400,0,1
TN,TN,Reading,12,1,Below Basic,0,763,0,0
TN,TN,Reading,12,2,Basic,764,1208,0,0
TN,TN,Reading,12,3,Proficient,1209,1334,0,1
TN,TN,Reading,12,4,Advanced,1335,1400,0,1
TX,TX,Math,1,1,Unsatisfactory,0,397,0,0
TX,TX,Math,1,2,Satisfactory,398,512,0,1
TX,TX,Math,1,3,Advanced,513,1400,0,1
TX,TX,Math,2,1,Unsatisfactory,0,508,0,0
TX,TX,Math,2,2,Satisfactory,509,613,0,1
TX,TX,Math,2,3,Advanced,614,1400,0,1
TX,TX,Math,3,1,Unsatisfactory,0,599,1,0
TX,TX,Math,3,2,Satisfactory,600,700,1,1
TX,TX,Math,3,3,Advanced,701,1400,1,1
TX,TX,Math,4,1,Unsatisfactory,0,682,1,0
TX,TX,Math,4,2,Satisfactory,683,783,1,1
TX,TX,Math,4,3,Advanced,784,1400,1,1
TX,TX,Math,5,1,Unsatisfactory,0,699,1,0
TX,TX,Math,5,2,Satisfactory,700,813,1,1
TX,TX,Math,5,3,Advanced,814,1400,1,1
TX,TX,Math,6,1,Unsatisfactory,0,739,1,0
TX,TX,Math,6,2,Satisfactory,740,861,1,1
TX,TX,Math,6,3,Advanced,862,1400,1,1
TX,TX,Math,7,1,Unsatisfactory,0,775,1,0
TX,TX,Math,7,2,Satisfactory,776,880,1,1
TX,TX,Math,7,3,Advanced,881,1400,1,1
TX,TX,Math,8,1,Unsatisfactory,0,790,0,0
TX,TX,Math,8,2,Satisfactory,791,905,0,1
TX,TX,Math,8,3,Advanced,906,1400,0,1
TX,TX,Math,9,1,Unsatisfactory,0,804,0,0
TX,TX,Math,9,2,Satisfactory,805,916,0,1
TX,TX,Math,9,3,Advanced,917,1400,0,1
TX,TX,Math,10,1,Unsatisfactory,0,808,0,0
TX,TX,Math,10,2,Satisfactory,809,925,0,1
TX,TX,Math,10,3,Advanced,926,1400,0,1
TX,TX,Math,11,1,Unsatisfactory,0,824,0,0
TX,TX,Math,11,2,Satisfactory,825,939,0,1
TX,TX,Math,11,3,Advanced,940,1400,0,1
TX,TX,Math,12,1,Unsatisfactory,0,840,0,0
TX,TX,Math,12,2,Satisfactory,841,946,0,1
TX,TX,Math,12,3,Advanced,947,1400,0,1
TX,TX,Reading,1,1,Unsatisfactory,0,102,0,0
TX,TX,Reading,1,2,Satisfactory,103,250,0,1
TX,TX,Reading,1,3,Advanced,251,1400,0,1
TX,TX,Reading,2,1,Unsatisfactory,0,257,0,0
TX,TX,Reading,2,2,Satisfactory,258,426,0,1
TX,TX,Reading,2,3,Advanced,427,1400,0,1
TX,TX,Reading,3,1,Unsatisfactory,0,358,1,0
TX,TX,Reading,3,2,Satisfactory,359,547,1,1
TX,TX,Reading,3,3,Advanced,548,1400,1,1
TX,TX,Reading,4,1,Unsatisfactory,0,464,1,0
TX,TX,Reading,4,2,Satisfactory,465,674,1,1
TX,TX,Reading,4,3,Advanced,675,1400,1,1
TX,TX,Reading,5,1,Unsatisfactory,0,495,1,0
TX,TX,Reading,5,2,Satisfactory,496,794,1,1
TX,TX,Reading,5,3,Advanced,795,1400,1,1
TX,TX,Reading,6,1,Unsatisfactory,0,559,1,0
TX,TX,Reading,6,2,Satisfactory,560,890,1,1
TX,TX,Reading,6,3,Advanced,891,1400,1,1
TX,TX,Reading,7,1,Unsatisfactory,0,591,1,0
TX,TX,Reading,7,2,Satisfactory,592,1035,1,1
TX,TX,Reading,7,3,Advanced,1036,1400,1,1
TX,TX,Reading,8,1,Unsatisfactory,0,625,1,0
TX,TX,Reading,8,2,Satisfactory,626,1096,1,1
TX,TX,Reading,8,3,Advanced,1097,1400,1,1
TX,TX,Reading,9,1,Unsatisfactory,0,709,0,0
TX,TX,Reading,9,2,Satisfactory,710,1186,0,1
TX,TX,Reading,9,3,Advanced,1187,1400,0,1
TX,TX,Reading,10,1,Unsatisfactory,0,727,0,0
TX,TX,Reading,10,2,Satisfactory,728,1227,0,1
TX,TX,Reading,10,3,Advanced,1228,1400,0,1
TX,TX,Reading,11,1,Unsatisfactory,0,779,0,0
TX,TX,Reading,11,2,Satisfactory,780,1256,0,1
TX,TX,Reading,11,3,Advanced,1257,1400,0,1
TX,TX,Reading,12,1,Unsatisfactory,0,818,0,0
TX,TX,Reading,12,2,Satisfactory,819,1303,0,1
TX,TX,Reading,12,3,Advanced,1304,1400,0,1
UT,UT,Reading,1,1,Below Proficient,0,121,0,0
UT,UT,Reading,1,2,Approaching Proficient,122,185,0,0
UT,UT,Reading,1,3,Proficient,186,288,0,1
UT,UT,Reading,1,4,Highly Proficient,289,1400,0,1
UT,UT,Reading,2,1,Below Proficient,0,280,0,0
UT,UT,Reading,2,2,Approaching Proficient,281,350,0,0
UT,UT,Reading,2,3,Proficient,351,468,0,1
UT,UT,Reading,2,4,Highly Proficient,469,1400,0,1
UT,UT,Reading,3,1,Below Proficient,0,378,1,0
UT,UT,Reading,3,2,Approaching Proficient,379,463,1,0
UT,UT,Reading,3,3,Proficient,464,599,1,1
UT,UT,Reading,3,4,Highly Proficient,600,1400,1,1
UT,UT,Reading,4,1,Below Proficient,0,453,1,0
UT,UT,Reading,4,2,Approaching Proficient,454,558,1,0
UT,UT,Reading,4,3,Proficient,559,712,1,1
UT,UT,Reading,4,4,Highly Proficient,713,1400,1,1
UT,UT,Reading,5,1,Below Proficient,0,532,1,0
UT,UT,Reading,5,2,Approaching Proficient,533,644,1,0
UT,UT,Reading,5,3,Proficient,645,860,1,1
UT,UT,Reading,5,4,Highly Proficient,861,1400,1,1
UT,UT,Reading,6,1,Below Proficient,0,650,1,0
UT,UT,Reading,6,2,Approaching Proficient,651,789,1,0
UT,UT,Reading,6,3,Proficient,790,995,1,1
UT,UT,Reading,6,4,Highly Proficient,996,1400,1,1
UT,UT,Reading,7,1,Below Proficient,0,705,1,0
UT,UT,Reading,7,2,Approaching Proficient,706,872,1,0
UT,UT,Reading,7,3,Proficient,873,1138,1,1
UT,UT,Reading,7,4,Highly Proficient,1139,1400,1,1
UT,UT,Reading,8,1,Below Proficient,0,788,1,0
UT,UT,Reading,8,2,Approaching Proficient,789,973,1,0
UT,UT,Reading,8,3,Proficient,974,1207,1,1
UT,UT,Reading,8,4,Highly Proficient,1208,1400,1,1
UT,UT,Reading,9,1,Below Proficient,0,878,0,0
UT,UT,Reading,9,2,Approaching Proficient,879,1074,0,0
UT,UT,Reading,9,3,Proficient,1075,1246,0,1
UT,UT,Reading,9,4,Highly Proficient,1247,1400,0,1
UT,UT,Reading,10,1,Below Proficient,0,902,0,0
UT,UT,Reading,10,2,Approaching Proficient,903,1141,0,0
UT,UT,Reading,10,3,Proficient,1142,1290,0,1
UT,UT,Reading,10,4,Highly Proficient,1291,1400,0,1
UT,UT,Reading,11,1,Below Proficient,0,925,0,0
UT,UT,Reading,11,2,Approaching Proficient,926,1175,0,0
UT,UT,Reading,11,3,Proficient,1176,1306,0,1
UT,UT,Reading,11,4,Highly Proficient,1307,1400,0,1
UT,UT,Reading,12,1,Below Proficient,0,969,0,0
UT,UT,Reading,12,2,Approaching Proficient,970,1226,0,0
UT,UT,Reading,12,3,Proficient,1227,1323,0,1
UT,UT,Reading,12,4,Highly Proficient,1324,1400,0,1
VA,VA,Math,1,1,Fail,0,403,0,0
VA,VA,Math,1,2,Proficient,404,529,0,1
VA,VA,Math,1,3,Advanced,530,1400,0,1
VA,VA,Math,2,1,Fail,0,512,0,0
VA,VA,Math,2,2,Proficient,513,623,0,1
VA,VA,Math,2,3,Advanced,624,1400,0,1
VA,VA,Math,3,1,Fail,0,605,1,0
VA,VA,Math,3,2,Proficient,606,701,1,1
VA,VA,Math,3,3,Advanced,702,1400,1,1
VA,VA,Math,4,1,Fail,0,639,1,0
VA,VA,Math,4,2,Proficient,640,764,1,1
VA,VA,Math,4,3,Advanced,765,1400,1,1
VA,VA,Math,5,1,Fail,0,691,1,0
VA,VA,Math,5,2,Proficient,692,816,1,1
VA,VA,Math,5,3,Advanced,817,1400,1,1
VA,VA,Math,6,1,Fail,0,714,1,0
VA,VA,Math,6,2,Proficient,715,868,1,1
VA,VA,Math,6,3,Advanced,869,1400,1,1
VA,VA,Math,7,1,Fail,0,730,0,0
VA,VA,Math,7,2,Proficient,731,904,0,1
VA,VA,Math,7,3,Advanced,905,1400,0,1
VA,VA,Math,8,1,Fail,0,757,0,0
VA,VA,Math,8,2,Proficient,758,939,0,1
VA,VA,Math,8,3,Advanced,940,1400,0,1
VA,VA,Math,9,1,Fail,0,766,0,0
VA,VA,Math,9,2,Proficient,767,946,0,1
VA,VA,Math,9,3,Advanced,947,1400,0,1
VA,VA,Math,10,1,Fail,0,769,0,0
VA,VA,Math,10,2,Proficient,770,951,0,1
VA,VA,Math,10,3,Advanced,952,1400,0,1
VA,VA,Math,11,1,Fail,0,785,0,0
VA,VA,Math,11,2,Proficient,786,970,0,1
VA,VA,Math,11,3,Advanced,971,1400,0,1
VA,VA,Math,12,1,Fail,0,802,0,0
VA,VA,Math,12,2,Proficient,803,981,0,1
VA,VA,Math,12,3,Advanced,982,1400,0,1
VA,VA,Reading,1,1,Fail,0,127,0,0
VA,VA,Reading,1,2,Proficient,128,296,0,1
VA,VA,Reading,1,3,Advanced,297,1400,0,1
VA,VA,Reading,2,1,Fail,0,277,0,0
VA,VA,Reading,2,2,Proficient,278,472,0,1
VA,VA,Reading,2,3,Advanced,473,1400,0,1
VA,VA,Reading,3,1,Fail,0,368,1,0
VA,VA,Reading,3,2,Proficient,369,592,1,1
VA,VA,Reading,3,3,Advanced,593,1400,1,1
VA,VA,Reading,4,1,Fail,0,468,1,0
VA,VA,Reading,4,2,Proficient,469,756,1,1
VA,VA,Reading,4,3,Advanced,757,1400,1,1
VA,VA,Reading,5,1,Fail,0,523,1,0
VA,VA,Reading,5,2,Proficient,524,887,1,1
VA,VA,Reading,5,3,Advanced,888,1400,1,1
VA,VA,Reading,6,1,Fail,0,604,1,0
VA,VA,Reading,6,2,Proficient,605,1034,1,1
VA,VA,Reading,6,3,Advanced,1035,1400,1,1
VA,VA,Reading,7,1,Fail,0,631,1,0
VA,VA,Reading,7,2,Proficient,632,1180,1,1
VA,VA,Reading,7,3,Advanced,1181,1400,1,1
VA,VA,Reading,8,1,Fail,0,728,1,0
VA,VA,Reading,8,2,Proficient,729,1299,1,1
VA,VA,Reading,8,3,Advanced,1300,1400,1,1
VA,VA,Reading,9,1,Fail,0,850,0,0
VA,VA,Reading,9,2,Proficient,851,1318,0,1
VA,VA,Reading,9,3,Advanced,1319,1400,0,1
VA,VA,Reading,10,1,Fail,0,878,0,0
VA,VA,Reading,10,2,Proficient,879,1327,0,1
VA,VA,Reading,10,3,Advanced,1328,1400,0,1
VA,VA,Reading,11,1,Fail,0,907,0,0
VA,VA,Reading,11,2,Proficient,908,1332,0,1
VA,VA,Reading,11,3,Advanced,1333,1400,0,1
VA,VA,Reading,12,1,Fail,0,940,0,0
VA,VA,Reading,12,2,Proficient,941,1342,0,1
VA,VA,Reading,12,3,Advanced,1343,1400,0,1
VT,VT,Math,1,1,Level 1,0,336,0,0
VT,VT,Math,1,2,Level 2,337,417,0,0
VT,VT,Math,1,3,Level 3,418,498,0,1
VT,VT,Math,1,4,Level 4,499,1400,0,1
VT,VT,Math,2,1,Level 1,0,457,0,0
VT,VT,Math,2,2,Level 2,458,528,0,0
VT,VT,Math,2,3,Level 3,529,601,0,1
VT,VT,Math,2,4,Level 4,602,1400,0,1
VT,VT,Math,3,1,Level 1,0,546,1,0
VT,VT,Math,3,2,Level 2,547,620,1,0
VT,VT,Math,3,3,Level 3,621,686,1,1
VT,VT,Math,3,4,Level 4,687,1400,1,1
VT,VT,Math,4,1,Level 1,0,602,1,0
VT,VT,Math,4,2,Level 2,603,695,1,0
VT,VT,Math,4,3,Level 3,696,771,1,1
VT,VT,Math,4,4,Level 4,772,1400,1,1
VT,VT,Math,5,1,Level 1,0,692,1,0
VT,VT,Math,5,2,Level 2,693,781,1,0
VT,VT,Math,5,3,Level 3,782,826,1,1
VT,VT,Math,5,4,Level 4,827,1400,1,1
VT,VT,Math,6,1,Level 1,0,716,1,0
VT,VT,Math,6,2,Level 2,717,807,1,0
VT,VT,Math,6,3,Level 3,808,859,1,1
VT,VT,Math,6,4,Level 4,860,1400,1,1
VT,VT,Math,7,1,Level 1,0,745,1,0
VT,VT,Math,7,2,Level 2,746,830,1,0
VT,VT,Math,7,3,Level 3,831,885,1,1
VT,VT,Math,7,4,Level 4,886,1400,1,1
VT,VT,Math,8,1,Level 1,0,783,1,0
VT,VT,Math,8,2,Level 2,784,851,1,0
VT,VT,Math,8,3,Level 3,852,891,1,1
VT,VT,Math,8,4,Level 4,892,1400,1,1
VT,VT,Math,9,1,Level 1,0,790,0,0
VT,VT,Math,9,2,Level 2,791,852,0,0
VT,VT,Math,9,3,Level 3,853,895,0,1
VT,VT,Math,9,4,Level 4,896,1400,0,1
VT,VT,Math,10,1,Level 1,0,796,0,0
VT,VT,Math,10,2,Level 2,797,858,0,0
VT,VT,Math,10,3,Level 3,859,900,0,1
VT,VT,Math,10,4,Level 4,901,1400,0,1
VT,VT,Math,11,1,Level 1,0,813,0,0
VT,VT,Math,11,2,Level 2,814,873,0,0
VT,VT,Math,11,3,Level 3,874,918,0,1
VT,VT,Math,11,4,Level 4,919,1400,0,1
VT,VT,Math,12,1,Level 1,0,826,0,0
VT,VT,Math,12,2,Level 2,827,890,0,0
VT,VT,Math,12,3,Level 3,891,925,0,1
VT,VT,Math,12,4,Level 4,926,1400,0,1
VT,VT,Reading,1,1,Level 1,0,90,0,0
VT,VT,Reading,1,2,Level 2,91,165,0,0
VT,VT,Reading,1,3,Level 3,166,248,0,1
VT,VT,Reading,1,4,Level 4,249,1400,0,1
VT,VT,Reading,2,1,Level 1,0,232,0,0
VT,VT,Reading,2,2,Level 2,233,337,0,0
VT,VT,Reading,2,3,Level 3,338,435,0,1
VT,VT,Reading,2,4,Level 4,436,1400,0,1
VT,VT,Reading,3,1,Level 1,0,332,1,0
VT,VT,Reading,3,2,Level 2,333,454,1,0
VT,VT,Reading,3,3,Level 3,455,561,1,1
VT,VT,Reading,3,4,Level 4,562,1400,1,1
VT,VT,Reading,4,1,Level 1,0,434,1,0
VT,VT,Reading,4,2,Level 2,435,530,1,0
VT,VT,Reading,4,3,Level 3,531,660,1,1
VT,VT,Reading,4,4,Level 4,661,1400,1,1
VT,VT,Reading,5,1,Level 1,0,483,1,0
VT,VT,Reading,5,2,Level 2,484,599,1,0
VT,VT,Reading,5,3,Level 3,600,852,1,1
VT,VT,Reading,5,4,Level 4,853,1400,1,1
VT,VT,Reading,6,1,Level 1,0,499,1,0
VT,VT,Reading,6,2,Level 2,500,691,1,0
VT,VT,Reading,6,3,Level 3,692,1015,1,1
VT,VT,Reading,6,4,Level 4,1016,1400,1,1
VT,VT,Reading,7,1,Level 1,0,576,1,0
VT,VT,Reading,7,2,Level 2,577,772,1,0
VT,VT,Reading,7,3,Level 3,773,1168,1,1
VT,VT,Reading,7,4,Level 4,1169,1400,1,1
VT,VT,Reading,8,1,Level 1,0,589,1,0
VT,VT,Reading,8,2,Level 2,590,857,1,0
VT,VT,Reading,8,3,Level 3,858,1249,1,1
VT,VT,Reading,8,4,Level 4,1250,1400,1,1
VT,VT,Reading,9,1,Level 1,0,661,0,0
VT,VT,Reading,9,2,Level 2,662,918,0,0
VT,VT,Reading,9,3,Level 3,919,1291,0,1
VT,VT,Reading,9,4,Level 4,1292,1400,0,1
VT,VT,Reading,10,1,Level 1,0,674,0,0
VT,VT,Reading,10,2,Level 2,675,957,0,0
VT,VT,Reading,10,3,Level 3,958,1314,0,1
VT,VT,Reading,10,4,Level 4,1315,1400,0,1
VT,VT,Reading,11,1,Level 1,0,715,0,0
VT,VT,Reading,11,2,Level 2,716,992,0,0
VT,VT,Reading,11,3,Level 3,993,1321,0,1
VT,VT,Reading,11,4,Level 4,1322,1400,0,1
VT,VT,Reading,12,1,Level 1,0,761,0,0
VT,VT,Reading,12,2,Level 2,762,1079,0,0
VT,VT,Reading,12,3,Level 3,1080,1332,0,1
VT,VT,Reading,12,4,Level 4,1333,1400,0,1
WA,WA,Math,1,1,Level 1,0,336,0,0
WA,WA,Math,1,2,Level 2,337,417,0,0
WA,WA,Math,1,3,Level 3,418,498,0,1
WA,WA,Math,1,4,Level 4,499,1400,0,1
WA,WA,Math,2,1,Level 1,0,457,0,0
WA,WA,Math,2,2,Level 2,458,528,0,0
WA,WA,Math,2,3,Level 3,529,601,0,1
WA,WA,Math,2,4,Level 4,602,1400,0,1
WA,WA,Math,3,1,Level 1,0,546,1,0
WA,WA,Math,3,2,Level 2,547,620,1,0
WA,WA,Math,3,3,Level 3,621,686,1,1
WA,WA,Math,3,4,Level 4,687,1400,1,1
WA,WA,Math,4,1,Level 1,0,602,1,0
WA,WA,Math,4,2,Level 2,603,695,1,0
WA,WA,Math,4,3,Level 3,696,771,1,1
WA,WA,Math,4,4,Level 4,772,1400,1,1
WA,WA,Math,5,1,Level 1,0,692,1,0
WA,WA,Math,5,2,Level 2,693,781,1,0
WA,WA,Math,5,3,Level 3,782,826,1,1
WA,WA,Math,5,4,Level 4,827,1400,1,1
WA,WA,Math,6,1,Level 1,0,716,1,0
WA,WA,Math,6,2,Level 2,717,807,1,0
WA,WA,Math,6,3,Level 3,808,859,1,1
WA,WA,Math,6,4,Level 4,860,1400,1,1
WA,WA,Math,7,1,Level 1,0,745,1,0
WA,WA,Math,7,2,Level 2,746,830,1,0
WA,WA,Math,7,3,Level 3,831,885,1,1
WA,WA,Math,7,4,Level 4,886,1400,1,1
WA,WA,Math,8,1,Level 1,0,783,1,0
WA,WA,Math,8,2,Level 2,784,851,1,0
WA,WA,Math,8,3,Level 3,852,891,1,1
WA,WA,Math,8,4,Level 4,892,1400,1,1
WA,WA,Math,9,1,Level 1,0,790,0,0
WA,WA,Math,9,2,Level 2,791,852,0,0
WA,WA,Math,9,3,Level 3,853,895,0,1
WA,WA,Math,9,4,Level 4,896,1400,0,1
WA,WA,Math,10,1,Level 1,0,796,0,0
WA,WA,Math,10,2,Level 2,797,858,0,0
WA,WA,Math,10,3,Level 3,859,900,0,1
WA,WA,Math,10,4,Level 4,901,1400,0,1
WA,WA,Math,11,1,Level 1,0,813,0,0
WA,WA,Math,11,2,Level 2,814,873,0,0
WA,WA,Math,11,3,Level 3,874,918,0,1
WA,WA,Math,11,4,Level 4,919,1400,0,1
WA,WA,Math,12,1,Level 1,0,826,0,0
WA,WA,Math,12,2,Level 2,827,890,0,0
WA,WA,Math,12,3,Level 3,891,925,0,1
WA,WA,Math,12,4,Level 4,926,1400,0,1
WA,WA,Reading,1,1,Level 1,0,90,0,0
WA,WA,Reading,1,2,Level 2,91,165,0,0
WA,WA,Reading,1,3,Level 3,166,248,0,1
WA,WA,Reading,1,4,Level 4,249,1400,0,1
WA,WA,Reading,2,1,Level 1,0,232,0,0
WA,WA,Reading,2,2,Level 2,233,337,0,0
WA,WA,Reading,2,3,Level 3,338,435,0,1
WA,WA,Reading,2,4,Level 4,436,1400,0,1
WA,WA,Reading,3,1,Level 1,0,332,1,0
WA,WA,Reading,3,2,Level 2,333,454,1,0
WA,WA,Reading,3,3,Level 3,455,561,1,1
WA,WA,Reading,3,4,Level 4,562,1400,1,1
WA,WA,Reading,4,1,Level 1,0,434,1,0
WA,WA,Reading,4,2,Level 2,435,530,1,0
WA,WA,Reading,4,3,Level 3,531,660,1,1
WA,WA,Reading,4,4,Level 4,661,1400,1,1
WA,WA,Reading,5,1,Level 1,0,483,1,0
WA,WA,Reading,5,2,Level 2,484,599,1,0
WA,WA,Reading,5,3,Level 3,600,852,1,1
WA,WA,Reading,5,4,Level 4,853,1400,1,1
WA,WA,Reading,6,1,Level 1,0,499,1,0
WA,WA,Reading,6,2,Level 2,500,691,1,0
WA,WA,Reading,6,3,Level 3,692,1015,1,1
WA,WA,Reading,6,4,Level 4,1016,1400,1,1
WA,WA,Reading,7,1,Level 1,0,576,1,0
WA,WA,Reading,7,2,Level 2,577,772,1,0
WA,WA,Reading,7,3,Level 3,773,1168,1,1
WA,WA,Reading,7,4,Level 4,1169,1400,1,1
WA,WA,Reading,8,1,Level 1,0,589,1,0
WA,WA,Reading,8,2,Level 2,590,857,1,0
WA,WA,Reading,8,3,Level 3,858,1249,1,1
WA,WA,Reading,8,4,Level 4,1250,1400,1,1
WA,WA,Reading,9,1,Level 1,0,661,0,0
WA,WA,Reading,9,2,Level 2,662,918,0,0
WA,WA,Reading,9,3,Level 3,919,1291,0,1
WA,WA,Reading,9,4,Level 4,1292,1400,0,1
WA,WA,Reading,10,1,Level 1,0,674,0,0
WA,WA,Reading,10,2,Level 2,675,957,0,0
WA,WA,Reading,10,3,Level 3,958,1314,0,1
WA,WA,Reading,10,4,Level 4,1315,1400,0,1
WA,WA,Reading,11,1,Level 1,0,715,0,0
WA,WA,Reading,11,2,Level 2,716,992,0,0
WA,WA,Reading,11,3,Level 3,993,1321,0,1
WA,WA,Reading,11,4,Level 4,1322,1400,0,1
WA,WA,Reading,12,1,Level 1,0,761,0,0
WA,WA,Reading,12,2,Level 2,762,1079,0,0
WA,WA,Reading,12,3,Level 3,1080,1332,0,1
WA,WA,Reading,12,4,Level 4,1333,1400,0,1
WI,WI,Math,1,1,Below Basic,0,332,0,0
WI,WI,Math,1,2,Basic,333,435,0,0
WI,WI,Math,1,3,Proficient,436,547,0,1
WI,WI,Math,1,4,Advanced,548,1400,0,1
WI,WI,Math,2,1,Below Basic,0,453,0,0
WI,WI,Math,2,2,Basic,454,545,0,0
WI,WI,Math,2,3,Proficient,546,645,0,1
WI,WI,Math,2,4,Advanced,646,1400,0,1
WI,WI,Math,3,1,Below Basic,0,541,1,0
WI,WI,Math,3,2,Basic,542,634,1,0
WI,WI,Math,3,3,Proficient,635,732,1,1
WI,WI,Math,3,4,Advanced,733,1400,1,1
WI,WI,Math,4,1,Below Basic,0,613,1,0
WI,WI,Math,4,2,Basic,614,715,1,0
WI,WI,Math,4,3,Proficient,716,814,1,1
WI,WI,Math,4,4,Advanced,815,1400,1,1
WI,WI,Math,5,1,Below Basic,0,681,1,0
WI,WI,Math,5,2,Basic,682,785,1,0
WI,WI,Math,5,3,Proficient,786,864,1,1
WI,WI,Math,5,4,Advanced,865,1400,1,1
WI,WI,Math,6,1,Below Basic,0,721,1,0
WI,WI,Math,6,2,Basic,722,813,1,0
WI,WI,Math,6,3,Proficient,814,918,1,1
WI,WI,Math,6,4,Advanced,919,1400,1,1
WI,WI,Math,7,1,Below Basic,0,766,1,0
WI,WI,Math,7,2,Basic,767,845,1,0
WI,WI,Math,7,3,Proficient,846,957,1,1
WI,WI,Math,7,4,Advanced,958,1400,1,1
WI,WI,Math,8,1,Below Basic,0,776,1,0
WI,WI,Math,8,2,Basic,777,874,1,0
