CountryCode,RegionCode,TestCode,Subject,Grade,ProficiencyLevel,ProficiencyName,MinRasch,MaxRasch,Linked,ProficiencyFlag
US,DC,DC,READING,4,3,Level 3,0.683,1.801,1,-1
US,DC,DC,READING,4,4,Level 4,1.801,3.999,1,0
US,DC,DC,READING,4,5,Level 5,3.999,999.999,1,1
US,DC,DC,READING,5,1,Level 1,-999.999,0.0635,1,-1
US,DC,DC,READING,5,2,Level 2,0.0635,1.3065,1,-1
US,DC,DC,READING,5,3,Level 3,1.3065,2.3975,1,-1
US,DC,DC,READING,5,4,Level 4,2.3975,4.4885,1,0
US,DC,DC,READING,5,5,Level 5,4.4885,999.999,1,1
US,DC,DC,READING,6,1,Level 1,-999.999,0.4795,1,-1
US,DC,DC,READING,6,2,Level 2,0.4795,1.7215,1,-1
US,DC,DC,READING,6,3,Level 3,1.7215,2.903,1,-1
US,DC,DC,READING,6,4,Level 4,2.903,4.8415,1,0
US,DC,DC,READING,6,5,Level 5,4.8415,999.999,1,1
US,DC,DC,READING,7,1,Level 1,-999.999,0.9545,1,-1
US,DC,DC,READING,7,2,Level 2,0.9545,2.0955,1,-1
US,DC,DC,READING,7,3,Level 3,2.0955,3.124,1,-1
US,DC,DC,READING,7,4,Level 4,3.124,5.034,1,0
US,DC,DC,READING,7,5,Level 5,5.034,999.999,1,1
US,DC,DC,READING,8,1,Level 1,-999.999,1.465,1,-1
US,DC,DC,READING,8,2,Level 2,1.465,2.488,1,-1
US,DC,DC,READING,8,3,Level 3,2.488,3.5315,1,-1
US,DC,DC,READING,8,4,Level 4,3.5315,5.3505,1,0
US,DC,DC,READING,8,5,Level 5,5.3505,999.999,1,1
US,DC,DC,READING,9,1,Level 1,-999.999,1.9835,1,-1
US,DC,DC,READING,9,2,Level 2,1.9835,3.1095,1,-1
US,DC,DC,READING,9,3,Level 3,3.1095,4.0355,1,-1
US,DC,DC,READING,9,4,Level 4,4.0355,5.4365,1,0
US,DC,DC,READING,9,5,Level 5,5.4365,999.999,1,1
US,DE,DE,READING,1,1,Level 1,-999.999,-3.4325,0,-1
US,DE,DE,READING,1,2,Level 2,-3.4325,-2.3095,0,-1
US,DE,DE,READING,1,3,Level 3,-2.3095,-1.307,0,0
US,DE,DE,READING,1,4,Level 4,-1.307,999.999,0,1
US,DE,DE,READING,10,1,Level 1,-999.9999,2.0792,0,-1
US,DE,DE,READING,10,2,Level 2,2.0792,3.407,0,-1
US,DE,DE,READING,10,3,Level 3,3.407,4.8745,0,0
US,DE,DE,READING,10,4,Level 4,4.8745,999.9999,0,1
US,DE,DE,READING,11,1,Level 1,-999.999,2.2656,1,-1
US,DE,DE,READING,11,2,Level 2,2.2656,3.5933,1,-1
US,DE,DE,READING,11,3,Level 3,3.5933,4.9444,1,0
US,DE,DE,READING,11,4,Level 4,4.9444,999.9999,1,1
US,DE,DE,READING,12,1,Level 1,-999.9999,2.2889,0,-1
US,DE,DE,READING,12,2,Level 2,2.2889,3.7331,0,-1
US,DE,DE,READING,12,3,Level 3,3.7331,5.1074,0,0
US,DE,DE,READING,12,4,Level 4,5.1074,999.9999,0,1
US,DE,DE,READING,2,1,Level 1,-999.999,-1.499,0,-1
US,DE,DE,READING,2,2,Level 2,-1.499,-0.3105,0,-1
US,DE,DE,READING,2,3,Level 3,-0.3105,0.6355,0,0
US,DE,DE,READING,2,4,Level 4,0.6355,999.999,0,1
US,DE,DE,READING,3,1,Level 1,-999.999,-0.362,1,-1
US,DE,DE,READING,3,2,Level 2,-0.362,0.816,1,-1
US,DE,DE,READING,3,3,Level 3,0.816,1.731,1,0
US,DE,DE,READING,3,4,Level 4,1.731,999.999,1,1
US,DE,DE,READING,4,1,Level 1,-999.999,0.628,1,-1
US,DE,DE,READING,4,2,Level 2,0.628,1.4965,1,-1
US,DE,DE,READING,4,3,Level 3,1.4965,2.3875,1,0
US,DE,DE,READING,4,4,Level 4,2.3875,999.999,1,1
US,DE,DE,READING,5,1,Level 1,-999.999,1.1095,1,-1
US,DE,DE,READING,5,2,Level 2,1.1095,1.999,1,-1
US,DE,DE,READING,5,3,Level 3,1.999,3.23,1,0
US,DE,DE,READING,5,4,Level 4,3.23,999.999,1,1
US,DE,DE,READING,6,1,Level 1,-999.999,1.245,1,-1
US,DE,DE,READING,6,2,Level 2,1.245,2.5595,1,-1
US,DE,DE,READING,6,3,Level 3,2.5595,3.99,1,0
US,DE,DE,READING,6,4,Level 4,3.99,999.999,1,1
US,DE,DE,READING,7,1,Level 1,-999.999,1.8405,1,-1
US,DE,DE,READING,7,2,Level 2,1.8405,2.885,1,-1
US,DE,DE,READING,7,3,Level 3,2.885,4.4395,1,0
US,DE,DE,READING,7,4,Level 4,4.4395,999.999,1,1
US,DE,DE,READING,8,1,Level 1,-999.999,1.937,1,-1
US,DE,DE,READING,8,2,Level 2,1.937,3.2605,1,-1
US,DE,DE,READING,8,3,Level 3,3.2605,4.828,1,0
US,DE,DE,READING,8,4,Level 4,4.828,999.999,1,1
US,DE,DE,READING,9,1,Level 1,-999.9999,1.9628,0,-1
US,DE,DE,READING,9,2,Level 2,1.9628,3.2672,0,-1
US,DE,DE,READING,9,3,Level 3,3.2672,4.8512,0,0
US,DE,DE,READING,9,4,Level 4,4.8512,999.9999,0,1
US,FL,FL,READING,1,1,Level 1,-999.999,-3.907290939,1,-1
US,FL,FL,READING,1,2,Level 2,-3.907290939,-2.672723038,1,-1
US,FL,FL,READING,1,3,Level 3,-2.672723038,-1.508036338,1,0
US,FL,FL,READING,1,4,Level 4,-1.508036338,-0.273468437,1,1
US,FL,FL,READING,1,5,Level 5,-0.273468437,999.999,1,1
US,FL,FL,READING,10,1,Level 1,-999.999,2.545073375,1,-1
US,FL,FL,READING,10,2,Level 2,2.545073375,3.616585139,1,-1
US,FL,FL,READING,10,3,Level 3,3.616585139,4.38527836,1,0
US,FL,FL,READING,10,4,Level 4,4.38527836,5.31702772,1,1
US,FL,FL,READING,10,5,Level 5,5.31702772,999.999,1,1
US,FL,FL,READING,11,1,Level 1,-999.999,2.661542045,0,-1
US,FL,FL,READING,11,2,Level 2,2.661542045,3.709760075,0,-1
US,FL,FL,READING,11,3,Level 3,3.709760075,4.50174703,0,0
US,FL,FL,READING,11,4,Level 4,4.50174703,5.433496389,0,1
US,FL,FL,READING,11,5,Level 5,5.433496389,999.999,0,1
US,FL,FL,READING,12,1,Level 1,-999.999,2.684835779,0,-1
US,FL,FL,READING,12,2,Level 2,2.684835779,3.733053809,0,-1
US,FL,FL,READING,12,3,Level 3,3.733053809,4.525040764,0,0
US,FL,FL,READING,12,4,Level 4,4.525040764,5.456790123,0,1
US,FL,FL,READING,12,5,Level 5,5.456790123,999.999,0,1
US,FL,FL,READING,2,1,Level 1,-999.999,-1.787561146,1,-1
US,FL,FL,READING,2,2,Level 2,-1.787561146,-0.6228744468,1,-1
US,FL,FL,READING,2,3,Level 3,-0.6228744468,0.2855811787,1,0
US,FL,FL,READING,2,4,Level 4,0.2855811787,1.310505474,1,1
US,FL,FL,READING,2,5,Level 5,1.310505474,999.999,1,1
US,FL,FL,READING,3,1,Level 1,-999.999,-1.088749126,1,-1
US,FL,FL,READING,3,2,Level 2,-1.088749126,0.1924062427,1,-1
US,FL,FL,READING,3,3,Level 3,0.1924062427,1.124155602,1,0
US,FL,FL,READING,3,4,Level 4,1.124155602,1.962730026,1,1
US,FL,FL,READING,3,5,Level 5,1.962730026,999.999,1,1
US,FL,FL,READING,4,1,Level 1,-999.999,0.3088749126,1,-1
US,FL,FL,READING,4,2,Level 2,0.3088749126,1.263918006,1,-1
US,FL,FL,READING,4,3,Level 3,1.263918006,2.009317494,1,0
US,FL,FL,READING,4,4,Level 4,2.009317494,2.871185651,1,1
US,FL,FL,READING,4,5,Level 5,2.871185651,999.999,1,1
US,FL,FL,READING,5,1,Level 1,-999.999,0.7980433263,1,-1
US,FL,FL,READING,5,2,Level 2,0.7980433263,1.892848824,1,-1
US,FL,FL,READING,5,3,Level 3,1.892848824,2.521779641,1,0
US,FL,FL,READING,5,4,Level 4,2.521779641,3.430235267,1,1
US,FL,FL,READING,5,5,Level 5,3.430235267,999.999,1,1
US,FL,FL,READING,6,1,Level 1,-999.999,1.17074307,1,-1
US,FL,FL,READING,6,2,Level 2,1.17074307,2.288842301,1,-1
US,FL,FL,READING,6,3,Level 3,2.288842301,3.010948055,1,0
US,FL,FL,READING,6,4,Level 4,3.010948055,3.942697414,1,1
US,FL,FL,READING,6,5,Level 5,3.942697414,999.999,1,1
US,FL,FL,READING,7,1,Level 1,-999.999,1.659911484,1,-1
US,FL,FL,READING,7,2,Level 2,1.659911484,2.661542045,1,-1
US,FL,FL,READING,7,3,Level 3,2.661542045,3.337060331,1,0
US,FL,FL,READING,7,4,Level 4,3.337060331,4.315397158,1,1
US,FL,FL,READING,7,5,Level 5,4.315397158,999.999,1,1
US,FL,FL,READING,8,1,Level 1,-999.999,1.683205218,1,-1
US,FL,FL,READING,8,2,Level 2,1.683205218,2.917773119,1,-1
US,FL,FL,READING,8,3,Level 3,2.917773119,3.779641276,1,0
US,FL,FL,READING,8,4,Level 4,3.779641276,4.594921966,1,1
US,FL,FL,READING,8,5,Level 5,4.594921966,999.999,1,1
US,FL,FL,READING,9,1,Level 1,-999.999,2.125786164,1,-1
US,FL,FL,READING,9,2,Level 2,2.125786164,3.406941533,1,-1
US,FL,FL,READING,9,3,Level 3,3.406941533,4.03587235,1,0
US,FL,FL,READING,9,4,Level 4,4.03587235,5.08409038,1,1
US,FL,FL,READING,9,5,Level 5,5.08409038,999.999,1,1
US,GA,GA,READING,1,1,Beginning Learner,-999.999,-3.31,0,-1
US,GA,GA,READING,1,2,Developing Learner,-3.31,-2.044,0,-1
US,GA,GA,READING,1,3,Proficient Learner,-2.044,-0.688,0,0
US,GA,GA,READING,1,4,Distinguished Learner,-0.688,999.999,0,1
US,GA,GA,READING,10,1,Beginning Learner,-999.999,2.318,0,-1
US,GA,GA,READING,10,2,Developing Learner,2.318,4.023,0,-1
US,GA,GA,READING,10,3,Proficient Learner,4.023,5.5715,0,0
US,GA,GA,READING,10,4,Distinguished Learner,5.5715,999.999,0,1
US,GA,GA,READING,11,1,Beginning Learner,-999.999,2.5135,0,-1
US,GA,GA,READING,11,2,Developing Learner,2.5135,4.184,0,-1
US,GA,GA,READING,11,3,Proficient Learner,4.184,5.7215,0,0
US,GA,GA,READING,11,4,Distinguished Learner,5.7215,999.999,0,1
US,GA,GA,READING,12,1,Beginning Learner,-999.999,2.6815,0,-1
US,GA,GA,READING,12,2,Developing Learner,2.6815,4.4205,0,-1
US,GA,GA,READING,12,3,Proficient Learner,4.4205,5.92,0,0
US,GA,GA,READING,12,4,Distinguished Learner,5.92,999.999,0,1
US,GA,GA,READING,2,1,Beginning Learner,-999.999,-1.365,0,-1
US,GA,GA,READING,2,2,Developing Learner,-1.365,-0.0395,0,-1
US,GA,GA,READING,2,3,Proficient Learner,-0.0395,1.1605,0,0
US,GA,GA,READING,2,4,Distinguished Learner,1.1605,999.999,0,1
US,GA,GA,READING,3,1,Beginning Learner,-999.999,-0.2205,1,-1
US,GA,GA,READING,3,2,Developing Learner,-0.2205,1.0705,1,-1
US,GA,GA,READING,3,3,Proficient Learner,1.0705,2.2675,1,0
US,GA,GA,READING,3,4,Distinguished Learner,2.2675,999.999,1,1
US,GA,GA,READING,4,1,Beginning Learner,-999.999,0.349,1,-1
US,GA,GA,READING,4,2,Developing Learner,0.349,1.746,1,-1
US,GA,GA,READING,4,3,Proficient Learner,1.746,3.1825,1,0
US,GA,GA,READING,4,4,Distinguished Learner,3.1825,999.999,1,1
US,GA,GA,READING,5,1,Beginning Learner,-999.999,0.9095,1,-1
US,GA,GA,READING,5,2,Developing Learner,0.9095,2.261,1,-1
US,GA,GA,READING,5,3,Proficient Learner,2.261,3.945,1,0
US,GA,GA,READING,5,4,Distinguished Learner,3.945,999.999,1,1
US,GA,GA,READING,6,1,Beginning Learner,-999.999,1.3875,1,-1
US,GA,GA,READING,6,2,Developing Learner,1.3875,2.7075,1,-1
US,GA,GA,READING,6,3,Proficient Learner,2.7075,4.4205,1,0
US,GA,GA,READING,6,4,Distinguished Learner,4.4205,999.999,1,1
US,GA,GA,READING,7,1,Beginning Learner,-999.999,1.7385,1,-1
US,GA,GA,READING,7,2,Developing Learner,1.7385,3.157,1,-1
US,GA,GA,READING,7,3,Proficient Learner,3.157,5.0685,1,0
US,GA,GA,READING,7,4,Distinguished Learner,5.0685,999.999,1,1
US,GA,GA,READING,8,1,Beginning Learner,-999.999,1.762,1,-1
US,GA,GA,READING,8,2,Developing Learner,1.762,3.5045,1,-1
US,GA,GA,READING,8,3,Proficient Learner,3.5045,5.2105,1,0
US,GA,GA,READING,8,4,Distinguished Learner,5.2105,999.999,1,1
US,GA,GA,READING,9,1,Beginning Learner,-999.999,2.2415,0,-1
US,GA,GA,READING,9,2,Developing Learner,2.2415,3.843,0,-1
US,GA,GA,READING,9,3,Proficient Learner,3.843,5.372,0,0
US,GA,GA,READING,9,4,Distinguished Learner,5.372,999.999,0,1
US,HI,HI,READING,1,1,Level 1,-999.999,-3.4325,0,-1
US,HI,HI,READING,1,2,Level 2,-3.4325,-2.3095,0,-1
US,HI,HI,READING,1,3,Level 3,-2.3095,-1.307,0,0
US,HI,HI,READING,1,4,Level 4,-1.307,999.999,0,1
US,HI,HI,READING,10,1,Level 1,-999.9999,2.0792,0,-1
US,HI,HI,READING,10,2,Level 2,2.0792,3.407,0,-1
US,HI,HI,READING,10,3,Level 3,3.407,4.8745,0,0
US,HI,HI,READING,10,4,Level 4,4.8745,999.9999,0,1
US,HI,HI,READING,11,1,Level 1,-999.999,2.2656,1,-1
US,HI,HI,READING,11,2,Level 2,2.2656,3.5933,1,-1
US,HI,HI,READING,11,3,Level 3,3.5933,4.9444,1,0
US,HI,HI,READING,11,4,Level 4,4.9444,999.9999,1,1
US,HI,HI,READING,12,1,Level 1,-999.9999,2.2889,0,-1
US,HI,HI,READING,12,2,Level 2,2.2889,3.7331,0,-1
US,HI,HI,READING,12,3,Level 3,3.7331,5.1074,0,0
US,HI,HI,READING,12,4,Level 4,5.1074,999.9999,0,1
US,HI,HI,READING,2,1,Level 1,-999.999,-1.499,0,-1
US,HI,HI,READING,2,2,Level 2,-1.499,-0.3105,0,-1
US,HI,HI,READING,2,3,Level 3,-0.3105,0.6355,0,0
US,HI,HI,READING,2,4,Level 4,0.6355,999.999,0,1
US,HI,HI,READING,3,1,Level 1,-999.999,-0.362,1,-1
US,HI,HI,READING,3,2,Level 2,-0.362,0.816,1,-1
US,HI,HI,READING,3,3,Level 3,0.816,1.731,1,0
US,HI,HI,READING,3,4,Level 4,1.731,999.999,1,1
US,HI,HI,READING,4,1,Level 1,-999.999,0.628,1,-1
US,HI,HI,READING,4,2,Level 2,0.628,1.4965,1,-1
US,HI,HI,READING,4,3,Level 3,1.4965,2.3875,1,0
US,HI,HI,READING,4,4,Level 4,2.3875,999.999,1,1
US,HI,HI,READING,5,1,Level 1,-999.999,1.1095,1,-1
US,HI,HI,READING,5,2,Level 2,1.1095,1.999,1,-1
US,HI,HI,READING,5,3,Level 3,1.999,3.23,1,0
US,HI,HI,READING,5,4,Level 4,3.23,999.999,1,1
US,HI,HI,READING,6,1,Level 1,-999.999,1.245,1,-1
US,HI,HI,READING,6,2,Level 2,1.245,2.5595,1,-1
US,HI,HI,READING,6,3,Level 3,2.5595,3.99,1,0
US,HI,HI,READING,6,4,Level 4,3.99,999.999,1,1
US,HI,HI,READING,7,1,Level 1,-999.999,1.8405,1,-1
US,HI,HI,READING,7,2,Level 2,1.8405,2.885,1,-1
US,HI,HI,READING,7,3,Level 3,2.885,4.4395,1,0
US,HI,HI,READING,7,4,Level 4,4.4395,999.999,1,1
US,HI,HI,READING,8,1,Level 1,-999.999,1.937,1,-1
US,HI,HI,READING,8,2,Level 2,1.937,3.2605,1,-1
US,HI,HI,READING,8,3,Level 3,3.2605,4.828,1,0
US,HI,HI,READING,8,4,Level 4,4.828,999.999,1,1
US,HI,HI,READING,9,1,Level 1,-999.9999,1.9628,0,-1
US,HI,HI,READING,9,2,Level 2,1.9628,3.2672,0,-1
US,HI,HI,READING,9,3,Level 3,3.2672,4.8512,0,0
US,HI,HI,READING,9,4,Level 4,4.8512,999.9999,0,1
US,IA,IA,READING,1,1,Not Proficient,-999.999,-3.336,0,-1
US,IA,IA,READING,1,2,Proficient,-3.336,-0.484,0,0
US,IA,IA,READING,1,3,Advanced,-0.484,999.999,0,1
US,IA,IA,READING,10,1,Not Proficient,-999.999,3.6505,0,-1
US,IA,IA,READING,10,2,Proficient,3.6505,5.7215,0,0
US,IA,IA,READING,10,3,Advanced,5.7215,999.999,0,1
US,IA,IA,READING,11,1,Not Proficient,-999.999,3.817,0,-1
US,IA,IA,READING,11,2,Proficient,3.817,5.845,0,0
US,IA,IA,READING,11,3,Advanced,5.845,999.999,0,1
US,IA,IA,READING,12,1,Not Proficient,-999.999,4.0165,0,-1
US,IA,IA,READING,12,2,Proficient,4.0165,6.0675,0,0
US,IA,IA,READING,12,3,Advanced,6.0675,999.999,0,1
US,IA,IA,READING,2,1,Not Proficient,-999.999,-1.45,0,-1
US,IA,IA,READING,2,2,Proficient,-1.45,1.0705,0,0
US,IA,IA,READING,2,3,Advanced,1.0705,999.999,0,1
US,IA,IA,READING,3,1,Not Proficient,-999.999,-0.382,1,-1
US,IA,IA,READING,3,2,Proficient,-0.382,2.2025,1,0
US,IA,IA,READING,3,3,Advanced,2.2025,999.999,1,1
US,IA,IA,READING,4,1,Not Proficient,-999.999,0.816,1,-1
US,IA,IA,READING,4,2,Proficient,0.816,3.009,1,0
US,IA,IA,READING,4,3,Advanced,3.009,999.999,1,1
US,IA,IA,READING,5,1,Not Proficient,-999.999,1.512,1,-1
US,IA,IA,READING,5,2,Proficient,1.512,3.662,1,0
US,IA,IA,READING,5,3,Advanced,3.662,999.999,1,1
US,IA,IA,READING,6,1,Not Proficient,-999.999,2.2805,1,-1
US,IA,IA,READING,6,2,Proficient,2.2805,4.247,1,0
US,IA,IA,READING,6,3,Advanced,4.247,999.999,1,1
US,IA,IA,READING,7,1,Not Proficient,-999.999,2.4625,1,-1
US,IA,IA,READING,7,2,Proficient,2.4625,4.8555,1,0
US,IA,IA,READING,7,3,Advanced,4.8555,999.999,1,1
US,IA,IA,READING,8,1,Not Proficient,-999.999,3.013,1,-1
US,IA,IA,READING,8,2,Proficient,3.013,5.2345,1,0
US,IA,IA,READING,8,3,Advanced,5.2345,999.999,1,1
US,IA,IA,READING,9,1,Not Proficient,-999.999,3.4775,0,-1
US,IA,IA,READING,9,2,Proficient,3.4775,5.507,0,0
US,IA,IA,READING,9,3,Advanced,5.507,999.999,0,1
US,ID,ID,READING,1,1,Level 1,-999.999,-3.4325,0,-1
US,ID,ID,READING,1,2,Level 2,-3.4325,-2.3095,0,-1
US,ID,ID,READING,1,3,Level 3,-2.3095,-1.307,0,0
US,ID,ID,READING,1,4,Level 4,-1.307,999.999,0,1
US,ID,ID,READING,10,1,Level 1,-999.9999,2.0792,0,-1
US,ID,ID,READING,10,2,Level 2,2.0792,3.407,0,-1
US,ID,ID,READING,10,3,Level 3,3.407,4.8745,0,0
US,ID,ID,READING,10,4,Level 4,4.8745,999.9999,0,1
US,ID,ID,READING,11,1,Level 1,-999.999,2.2656,1,-1
US,ID,ID,READING,11,2,Level 2,2.2656,3.5933,1,-1
US,ID,ID,READING,11,3,Level 3,3.5933,4.9444,1,0
US,ID,ID,READING,11,4,Level 4,4.9444,999.9999,1,1
US,ID,ID,READING,12,1,Level 1,-999.9999,2.2889,0,-1
US,ID,ID,READING,12,2,Level 2,2.2889,3.7331,0,-1
US,ID,ID,READING,12,3,Level 3,3.7331,5.1074,0,0
US,ID,ID,READING,12,4,Level 4,5.1074,999.9999,0,1
US,ID,ID,READING,2,1,Level 1,-999.999,-1.499,0,-1
US,ID,ID,READING,2,2,Level 2,-1.499,-0.3105,0,-1
US,ID,ID,READING,2,3,Level 3,-0.3105,0.6355,0,0
US,ID,ID,READING,2,4,Level 4,0.6355,999.999,0,1
US,ID,ID,READING,3,1,Level 1,-999.999,-0.362,1,-1
US,ID,ID,READING,3,2,Level 2,-0.362,0.816,1,-1
US,ID,ID,READING,3,3,Level 3,0.816,1.731,1,0
US,ID,ID,READING,3,4,Level 4,1.731,999.999,1,1
US,ID,ID,READING,4,1,Level 1,-999.999,0.628,1,-1
US,ID,ID,READING,4,2,Level 2,0.628,1.4965,1,-1
US,ID,ID,READING,4,3,Level 3,1.4965,2.3875,1,0
US,ID,ID,READING,4,4,Level 4,2.3875,999.999,1,1
US,ID,ID,READING,5,1,Level 1,-999.999,1.1095,1,-1
US,ID,ID,READING,5,2,Level 2,1.1095,1.999,1,-1
US,ID,ID,READING,5,3,Level 3,1.999,3.23,1,0
US,ID,ID,READING,5,4,Level 4,3.23,999.999,1,1
US,ID,ID,READING,6,1,Level 1,-999.999,1.245,1,-1
US,ID,ID,READING,6,2,Level 2,1.245,2.5595,1,-1
US,ID,ID,READING,6,3,Level 3,2.5595,3.99,1,0
US,ID,ID,READING,6,4,Level 4,3.99,999.999,1,1
US,ID,ID,READING,7,1,Level 1,-999.999,1.8405,1,-1
US,ID,ID,READING,7,2,Level 2,1.8405,2.885,1,-1
US,ID,ID,READING,7,3,Level 3,2.885,4.4395,1,0
US,ID,ID,READING,7,4,Level 4,4.4395,999.999,1,1
US,ID,ID,READING,8,1,Level 1,-999.999,1.937,1,-1
US,ID,ID,READING,8,2,Level 2,1.937,3.2605,1,-1
US,ID,ID,READING,8,3,Level 3,3.2605,4.828,1,0
US,ID,ID,READING,8,4,Level 4,4.828,999.999,1,1
US,ID,ID,READING,9,1,Level 1,-999.9999,1.9628,0,-1
US,ID,ID,READING,9,2,Level 2,1.9628,3.2672,0,-1
US,ID,ID,READING,9,3,Level 3,3.2672,4.8512,0,0
US,ID,ID,READING,9,4,Level 4,4.8512,999.9999,0,1
US,IL,IL,READING,1,1,Did Not Yet Meet Expectations,-999.9999,-4.3032,0,-1
US,IL,IL,READING,1,2,Partially Met Expectations,-4.3032,-3.3482,0,-1
US,IL,IL,READING,1,3,Approached Expectations,-3.3482,-2.1835,0,-1
US,IL,IL,READING,1,4,Met Expectations,-2.1835,1.0776,0,0
US,IL,IL,READING,1,5,Exceeded Expectations,1.0776,999.9999,0,1
US,IL,IL,READING,10,1,Did Not Yet Meet Expectations,-999.9999,2.0792,0,-1
US,IL,IL,READING,10,2,Partially Met Expectations,2.0792,3.2206,0,-1
US,IL,IL,READING,10,3,Approached Expectations,3.2206,4.199,0,-1
US,IL,IL,READING,10,4,Met Expectations,4.199,5.7364,0,0
US,IL,IL,READING,10,5,Exceeded Expectations,5.7364,999.9999,0,1
US,IL,IL,READING,11,1,Did Not Yet Meet Expectations,-999.9999,2.1724,0,-1
US,IL,IL,READING,11,2,Partially Met Expectations,2.1724,3.3604,0,-1
US,IL,IL,READING,11,3,Approached Expectations,3.3604,4.362,0,-1
US,IL,IL,READING,11,4,Met Expectations,4.362,5.8295,0,0
US,IL,IL,READING,11,5,Exceeded Expectations,5.8295,999.9999,0,1
US,IL,IL,READING,12,1,Did Not Yet Meet Expectations,-999.9999,2.2656,0,-1
US,IL,IL,READING,12,2,Partially Met Expectations,2.2656,3.5468,0,-1
US,IL,IL,READING,12,3,Approached Expectations,3.5468,4.5484,0,-1
US,IL,IL,READING,12,4,Met Expectations,4.5484,5.9693,0,0
US,IL,IL,READING,12,5,Exceeded Expectations,5.9693,999.9999,0,1
US,IL,IL,READING,2,1,Did Not Yet Meet Expectations,-999.9999,-2.1136,0,-1
US,IL,IL,READING,2,2,Partially Met Expectations,-2.1136,-1.0887,0,-1
US,IL,IL,READING,2,3,Approached Expectations,-1.0887,0.0993,0,-1
US,IL,IL,READING,2,4,Met Expectations,0.0993,2.4985,0,0
US,IL,IL,READING,2,5,Exceeded Expectations,2.4985,999.9999,0,1
US,IL,IL,READING,3,1,Did Not Yet Meet Expectations,-999.9999,-0.6927,1,-1
US,IL,IL,READING,3,2,Partially Met Expectations,-0.6927,0.2623,1,-1
US,IL,IL,READING,3,3,Approached Expectations,0.2623,1.3106,1,-1
US,IL,IL,READING,3,4,Met Expectations,1.3106,3.6166,1,0
US,IL,IL,READING,3,5,Exceeded Expectations,3.6166,999.9999,1,1
US,IL,IL,READING,4,1,Did Not Yet Meet Expectations,-999.9999,-0.1569,1,-1
US,IL,IL,READING,4,2,Partially Met Expectations,-0.1569,0.9611,1,-1
US,IL,IL,READING,4,3,Approached Expectations,0.9611,2.0094,1,-1
US,IL,IL,READING,4,4,Met Expectations,2.0094,3.6399,1,0
US,IL,IL,READING,4,5,Exceeded Expectations,3.6399,999.9999,1,1
US,IL,IL,READING,5,1,Did Not Yet Meet Expectations,-999.9999,0.2157,1,-1
US,IL,IL,READING,5,2,Partially Met Expectations,0.2157,1.4503,1,-1
US,IL,IL,READING,5,3,Approached Expectations,1.4503,2.6383,1,-1
US,IL,IL,READING,5,4,Met Expectations,2.6383,4.5717,1,0
US,IL,IL,READING,5,5,Exceeded Expectations,4.5717,999.9999,1,1
US,IL,IL,READING,6,1,Did Not Yet Meet Expectations,-999.9999,0.3555,1,-1
US,IL,IL,READING,6,2,Partially Met Expectations,0.3555,1.7764,1,-1
US,IL,IL,READING,6,3,Approached Expectations,1.7764,3.0343,1,-1
US,IL,IL,READING,6,4,Met Expectations,3.0343,4.9444,1,0
US,IL,IL,READING,6,5,Exceeded Expectations,4.9444,999.9999,1,1
US,IL,IL,READING,7,1,Did Not Yet Meet Expectations,-999.9999,1.0776,1,-1
US,IL,IL,READING,7,2,Partially Met Expectations,1.0776,2.219,1,-1
US,IL,IL,READING,7,3,Approached Expectations,2.219,3.2905,1,-1
US,IL,IL,READING,7,4,Met Expectations,3.2905,4.9677,1,0
US,IL,IL,READING,7,5,Exceeded Expectations,4.9677,999.9999,1,1
US,IL,IL,READING,8,1,Did Not Yet Meet Expectations,-999.9999,1.6134,1,-1
US,IL,IL,READING,8,2,Partially Met Expectations,1.6134,2.6616,1,-1
US,IL,IL,READING,8,3,Approached Expectations,2.6616,3.6865,1,-1
US,IL,IL,READING,8,4,Met Expectations,3.6865,5.387,1,0
US,IL,IL,READING,8,5,Exceeded Expectations,5.387,999.9999,1,1
US,IL,IL,READING,9,1,Did Not Yet Meet Expectations,-999.9999,1.9162,0,-1
US,IL,IL,READING,9,2,Partially Met Expectations,1.9162,3.0576,0,-1
US,IL,IL,READING,9,3,Approached Expectations,3.0576,4.0126,0,-1
US,IL,IL,READING,9,4,Met Expectations,4.0126,5.5966,0,0
US,IL,IL,READING,9,5,Exceeded Expectations,5.5966,999.9999,0,1
US,IN,IN,READING,1,1,Below Proficiency,-999.999,-3.31,0,-1
US,IN,IN,READING,1,2,Approaching Proficiency,-3.31,-2.3095,0,-1
US,IN,IN,READING,1,3,At Proficiency,-2.3095,-0.9505,0,0
US,IN,IN,READING,1,4,Above Proficiency,-0.9505,999.999,0,1
US,IN,IN,READING,10,1,Below Proficiency,-999.999,2.662,0,-1
US,IN,IN,READING,10,2,Approaching Proficiency,2.662,3.943,0,-1
US,IN,IN,READING,10,3,At Proficiency,3.943,5.011,0,0
US,IN,IN,READING,10,4,Above Proficiency,5.011,999.999,0,1
US,IN,IN,READING,11,1,Below Proficiency,-999.999,2.867,0,-1
US,IN,IN,READING,11,2,Approaching Proficiency,2.867,4.1055,0,-1
US,IN,IN,READING,11,3,At Proficiency,4.1055,5.153,0,0
US,IN,IN,READING,11,4,Above Proficiency,5.153,999.999,0,1
US,IN,IN,READING,12,1,Below Proficiency,-999.999,3.009,0,-1
